-969.5483007999999,168.251859812767
-995.5463874000001,228.82345876509663
-1191.7400291999998,221.8126432922751
-1422.9676812000002,187.84921091839635

-1128.6065826,309.45951503365774
-1211.0138534,396.66392025843743
-1250.6792093000001,311.26667281996936
-1341.4146578,159.65867727254985

-1108.232608,291.3238579841842
-1088.0895575,293.0772753702561
-1240.5827755,283.36530021128146
-1376.0389123,225.4864307016352

-1072.1023342,225.4269126570166
-931.7744509999999,243.60479382305058
-1220.9112685999999,186.72909974115854
-1309.4243906999998,81.53859194772124

-1067.4825804999998,293.5040241914776
-996.1217385,226.46746007015724
-1232.5365928,242.19482586608152
-1368.7385445,134.7745831480439

