-88.0172416,81.05957506726286
-633.8617895,307.83064466883104
-205.69152630000002,132.13011642234568
-1028.7433869,344.1360595192085

-191.6467852,114.12063987948189
-396.8589167,333.4449543503873
-431.56242999999995,356.9380050289685
-1007.2286753999999,338.27071218524907

-167.4451534,104.08639666775228
-537.5424942,310.2892073987706
-204.2114353,169.55130731584626
-997.5045201999999,335.1265955667954

-245.33267969999997,185.80763302885282
-572.2470903999999,389.3664939295954
-198.97287379999997,102.0153723509032
-1087.0164057000002,28.85974231886915

-178.84130650000003,115.52562646665123
-362.45649050000003,279.4285827734515
-314.8350411,109.48053925416235
-1025.1760107,342.69514487839285

