-87.8531982,80.99231896513443
-529.7714777,280.3057249421359
-205.4583078,131.6101845794186
-1039.6388321999998,347.82644050213145

-189.44404530000003,109.08318443043838
-419.42354320000004,362.5723071143873
-189.27000470000002,183.89389551149338
-986.1724603,332.6877920154049

-180.528814,120.05623122987691
-515.621337,293.96313073745796
-216.47621270000005,167.27288617922383
-1006.1415291,338.83104120680343

-261.3149045,213.2180102754089
-610.7987125,351.34315619796354
-211.5107656,98.76301910905161
-1096.9617383000002,32.548766073463966

-178.387856,114.93286618526675
-359.2405784,275.2109239689885
-291.55216609999997,123.76363727515307
-1029.9661117,344.40798949910544

