,0.1,0.2,0.3
0,1381.4560546875,4944.12649432373,-1174.4766644659999
1,1030.0998657226562,3578.7135956115726,-1164.6771411299999
2,752.97255859375,2650.996646179199,-1111.481009396
3,424.83872070312503,1714.5283131256103,-1174.400606
4,381.89927368164064,1483.3419141464228,-1138.7918648559998
5,174.96603088378902,861.9183494377137,-1141.88969835
6,116.3340789794922,498.3094052944183,-1074.798756612
7,92.63569641113281,286.93534549999237,-1062.535017548
8,62.830253601074226,214.9073548774719,-1034.801496368
9,59.64689559936524,157.99199824523927,-933.0541506980001
10,48.61976623535156,109.33429579782486,-852.6200736379999
11,42.28780593872071,100.65422450208665,-772.3458543400001
12,47.62034301757813,96.68731703805923,-658.6484827
13,55.67533493041992,113.22297619819642,-487.53037182599996
14,67.65922241210937,140.30304259109496,-307.4481501
15,51.36508560180664,119.2641386666298,-221.445287116
16,22.797475814819336,52.055039033651354,-185.53693597199998
17,11.816535568237306,26.65684507834911,-194.684660812
18,7.491405868530273,17.666086551666258,-181.11410687800003
19,4.528879690170288,12.349147348940372,-154.473012404
20,3.873514795303345,9.405229133248328,-157.361006734
21,3.2727301597595213,7.5638396658301374,-151.794351096
22,3.7273524284362796,7.882556686103344,-165.249708188
23,2.867187643051148,5.5343356804102655,-156.534311048
