,0.1,0.2,0.3
0,2.4525504589080804,20.197016660988332,34.198
1,8.050997161865235,18.040059933662416,65.51599999999999
2,10.728366470336915,25.132386492490767,139.13
3,8.695628356933593,19.056759595394134,228.022
4,2.727301049232483,7.426584205627441,314.012
5,1.0733330726623536,3.098319499894976,395.08000000000004
6,0.43537269532680495,1.5620178194232288,447.49600000000004
7,0.20222369134426096,0.4361814430560914,483.144
8,0.028705199807882144,0.15848840573523176,497.252
9,0.00689723473042232,0.043418460614862556,499.734
10,0.0024365401826796397,0.0177413122440045,500.0
11,0.0020555475726722,0.00805449802102504,500.0
12,0.00045470455661426,0.0038127707491801403,500.0
13,-0.00149783599190404,0.00188728347839766,500.0
14,0.0019011004129423801,0.00094585318455918,500.0
15,-0.0014049890218301201,0.00048897229654882,500.0
16,-0.00353227122686798,0.00025460914551952,500.0
17,0.00018338314548584003,0.00013264483265434,500.0
18,-0.00048731827991992,7.033551288236594e-05,500.0
19,-0.0016812335466964401,3.688365081586653e-05,500.0
20,-0.00158544238074666,1.975120851466272e-05,500.0
21,-0.00019865540089068008,1.0977099132730928e-05,500.0
22,-0.00203255310188962,6.271294991279321e-06,500.0
23,-0.00316994562745068,3.7001061766659406e-06,500.0
