,0.1,0.2,0.3
0,7.487258625030517,60.468863506317135,-111.41255619373419
1,2.18383412361145,8.88179165044129,-111.17183064946616
2,0.9122775942087171,3.5479605185739698,-109.741243432
3,1.0673867940902708,2.5009163573924447,-107.91368956400001
4,1.2210692435503003,3.0782352728340774,-104.88759438599999
5,0.8486900359392164,1.73931222625114,-101.95701164399999
6,0.39412504732608783,1.071945748095587,-98.965575088
7,0.20166899040341368,0.9696640903139486,-94.23710774999999
8,0.25208717584609974,0.895713965697214,-89.76317916800001
9,0.12833422049880014,0.5919108857296405,-85.805377874
10,0.06956363506615149,0.37082750445995466,-81.10290950999999
11,0.04295529313385458,0.17173771231360713,-75.105460488
12,0.21663493625819658,0.33003681238982807,-69.30511669600001
13,0.07489299103617654,0.3488510664125902,-63.865137446000006
14,0.03375369496643514,0.18900909120496337,-56.391047672
15,0.06836590021848657,0.16641531722433847,-47.811237543999994
16,0.07241338305175286,0.28451804580688456,-38.095466476
17,0.03972534313797938,0.17263761643543823,-29.354081706000002
18,0.03588884361088254,0.17179392667785265,-17.829687588
19,0.02183190304785956,0.15437683527208856,-5.072647766
20,0.052191733941435586,0.20065611642636338,6.14862046
21,0.03689244873821708,0.14745166458152217,17.004435588
22,0.10074602887034395,0.28922753639221177,30.046596119999997
23,0.1913212697952984,0.5330655717484651,42.429174208
