-88.3998268,81.09784840601147
-482.12026860000003,237.208520337314
-293.07511889999995,135.14315071980275
-1029.3686753999998,344.2145350962755

-186.5912493,101.27795838578366
-372.65109470000004,300.61772882371
-457.18822639999996,376.60883299223434
-1001.3428668,335.84210606865423

-168.99040440000002,107.93438860955035
-445.8789100999999,289.5597140396292
-214.9102375,181.94844194337492
-991.9170357999999,332.9816495452816

-292.5599452,272.920701040608
-605.6331067,419.8838470821157
-187.13088720000002,104.09550728764196
-1053.8219771000001,23.722399620528762

-179.44470619999998,114.62299308604305
-379.0465216,279.62107703962073
-291.3399262,134.2821518638789
-1004.8709249999999,337.12923943383174

