,0.1,0.2,0.3
0,3.1326641082763675,13.372904080939293,-200.0
1,1.6726203680038454,6.952458186143637,-200.0
2,0.8829863905906676,3.1489534893184903,-200.0
3,0.5047826051712035,1.4645702120676636,-200.0
4,0.27423202395439134,0.735956147072464,-200.0
5,0.1484190240502356,0.3539327242951838,-200.0
6,0.07976083233952505,0.18525421983543766,-200.0
7,0.03975521251559232,0.10457951853368402,-200.0
8,0.018389539793133562,0.06650256388541281,-200.0
9,0.01415222277864796,0.03411112935435934,-200.0
10,0.00697869975119804,0.01777986331069816,-200.0
11,0.0044532479718326,0.0131239539658532,-200.0
12,-0.00855056410655354,0.00622529362445326,-199.966
13,-0.00038457263726753997,0.02629249363481044,-199.808
14,0.02672134959138906,0.17082957384228337,-198.994
15,0.23060563625767816,0.6734513923251432,-196.80800000000002
16,0.502007401117589,1.0663679104795991,-194.56
17,0.5492311339592562,1.1658080165473665,-193.172
18,0.3299905553343705,0.8556760845385647,-189.63600000000002
19,0.3292957195080814,0.621577088907539,-188.732
20,0.21945933201350248,0.5940954083883535,-185.19400000000002
21,0.188481742166914,0.6021525473147582,-184.79799999999997
22,0.19994794102240104,0.5223270678978129,-182.26399999999998
23,0.21455542796174987,0.5327698870140387,-179.808
