,0.1,0.2,0.3
0,1381.4560546875,4944.126495056153,-1173.303744886
1,1027.6122680664062,3576.417947235107,-1162.916965658
2,743.2298339843749,2627.929975921631,-1107.268853416
3,426.4699523925782,1706.615109107971,-1167.031705192
4,365.29125366210934,1442.286710243225,-1134.161050698
5,171.63604431152345,837.055305206299,-1139.145982984
6,116.58000640869139,495.08696966743474,-1076.025886254
7,92.76315612792968,284.56979752349855,-1055.035210828
8,63.96622238159179,215.81570791244508,-1038.768960076
9,59.94282989501953,156.91919773578644,-939.1648865739999
10,47.045799255371094,107.36627177286148,-853.209845672
11,41.75683441162109,96.47896144866942,-767.6597192220001
12,45.3518699645996,106.35656957912445,-647.126245366
13,60.33917999267578,125.45316573810575,-477.9716003200001
14,62.94205703735353,138.94810123062132,-318.50934578600004
15,53.56455841064452,113.14608834838866,-223.902355838
16,23.550672912597655,58.05777190256119,-187.74056237
17,11.679039573669433,27.91200221979618,-193.600846876
18,8.186229372024538,17.79861983835697,-182.698052548
19,5.965327167510986,13.062670617550612,-153.045401906
20,3.615245985984802,9.263578978449106,-157.63001214000002
21,3.0867725372314454,7.3923024674952025,-153.245539258
22,3.6009999752044672,7.189269629351794,-163.320441116
23,3.36101348400116,5.0208798275589945,-157.171505418
