,0.1,0.2,0.3
0,629.71552734375,2792.253967605591,-1183.952922894
1,348.445556640625,1501.4592657241822,-1187.457043562
2,142.82574310302735,778.7954214687347,-1135.885987302
3,41.44139175415039,262.99548731422425,-1161.8727058560003
4,34.847343063354494,158.0094188399315,-1103.824760248
5,28.315618896484374,78.11604480552674,-1047.3529707359999
6,19.35210666656494,47.09035116314888,-926.131258384
7,19.104435348510744,41.992519392967225,-840.75764102
8,20.11645050048828,42.11540597963334,-759.4146611159999
9,21.397194290161135,44.46787727165223,-585.22505025
10,22.45690231323242,44.467943123579026,-418.69680904
11,21.273012924194337,42.78652683997154,-285.044222934
12,10.978290081024166,23.08767297321558,-206.03826511
13,3.9011089563369747,7.490001373007893,-175.741866332
14,1.9957336187362666,4.202746859848499,-160.16372654
15,1.6740070343017577,3.243272919081152,-163.90125668599998
16,1.1132571935653688,2.6054207228608433,-153.407466616
17,0.8053048074245452,2.136846388021484,-171.160595984
18,0.7000316560268401,1.7840851557292048,-163.04018998600003
19,0.6235059797763824,1.3786487374715508,-141.15912283199998
20,0.3308264613151549,1.125668463414535,-148.136610676
21,0.364214840531349,0.9829830996990203,-141.25574260599998
22,0.6317052841186522,1.1930354061983526,-160.377200644
23,0.5945577442646024,0.7907738062478602,-150.13077171
