,0.1,0.2,0.3
0,922.2668823242188,3664.854437667847,-1178.010514162
1,596.3578002929687,2294.3914261245727,-1170.645776606
2,360.3954772949219,1440.7802083282472,-1130.404064622
3,127.67116088867188,736.5823187313081,-1172.258508876
4,90.06348724365235,454.02901386165615,-1118.928838976
5,57.68238525390626,208.12133174610136,-1110.9018734140002
6,36.742984008789065,114.22716456508635,-1026.7539852579998
7,34.643056869506836,85.48702795362473,-948.4765389659999
8,30.54149475097656,77.28469794130326,-890.4593952860001
9,31.42125091552735,68.4953805155754,-766.617815824
10,30.34323387145996,63.53468627929687,-638.5228221599999
11,34.8060832977295,73.00506906080246,-482.022426746
12,37.92751541137695,79.47089695739747,-315.15419187
13,27.820022964477538,60.46866429877282,-216.08176551000003
14,10.82685251235962,22.153327355921267,-185.88761417
15,6.229031753540039,11.744501645356417,-176.66349184199996
16,2.8663536548614497,7.753129490986465,-164.649063794
17,2.818753385543823,6.186500971533358,-177.756629036
18,1.732315719127655,4.009158486783504,-169.184067358
19,1.7255084991455074,3.5392602433413267,-144.08799447
20,1.1731832027435303,2.7712441440969706,-151.65221292
21,1.0771372318267822,2.35983839572221,-146.939299466
22,1.1042457461357118,3.001329593449831,-161.266362454
23,1.2495586276054382,1.8117857826193795,-151.919694604
