,0.1,0.2,0.3
0,1118.0135742187501,3942.7763814086916,-931.6974860519999
1,799.9020019531249,2815.4941450653077,-930.342094394
2,593.4228637695312,2091.367727493286,-897.652041202
3,349.265625,1420.5320443496707,-936.947160478
4,304.90854492187503,1200.1673657684328,-905.505342296
5,143.83420715332028,678.0680226821898,-906.497401524
6,91.71215209960937,380.87489568328857,-853.533649874
7,68.29169921875001,214.7027930908203,-840.376056422
8,50.90083541870117,173.17526636791231,-823.157280136
9,55.3751823425293,124.016153506279,-738.587153642
10,40.01559066772461,90.74314962148667,-678.1623698100001
11,33.59840469360351,75.099007250309,-611.148120912
12,36.19153366088867,73.04518828964234,-519.057520092
13,42.92082290649414,91.13562022876738,-376.81969986
14,54.776091766357425,111.92690995502473,-245.500877176
15,43.58647842407227,96.07894422101974,-177.63564298400001
16,15.820247268676757,41.35214309215546,-149.26135899399998
17,8.487847518920898,22.195886358976363,-155.662558892
18,5.888658046722412,14.164778142094612,-141.61102199199996
19,3.8554551124572756,9.342576419174671,-122.002712546
20,3.1495627403259276,7.433458025157451,-121.977293912
21,2.231602478027344,5.482935647413135,-121.706911456
22,2.9285161972045897,6.835392369374633,-130.086615006
23,2.397859525680542,3.6084130486510695,-123.48561661
