-88.2657843,81.43983903615981
-510.90675010000007,265.45026750782085
-231.380503,167.17339119059258
-1031.9246226,345.23926373041076

-188.3372778,106.081036231719
-398.12162639999997,335.38933495493796
-214.22000459999998,188.8784587031888
-984.1950022999999,332.03857409696656

-179.1152104,119.8441728416524
-466.2523088,318.1760750276945
-201.5410089,167.4576389006499
-1010.7667385999999,339.76943898679883

-282.9740809,253.84764714123597
-661.7994422,379.583020747872
-186.89730160000002,103.91984424569429
-1062.3755301,18.555672805352245

-177.45298039999997,114.04261537483093
-321.71014180000003,222.34707920053617
-609.1625267,119.46340925690043
-1033.1072633999997,345.6229183723832

