,0.1,0.2,0.3
0,1381.4560546875,4944.126495056153,-1173.303744886
1,1027.612255859375,3576.417947235107,-1162.670710476
2,742.4682861328124,2626.5494236450195,-1109.438295324
3,426.8078430175782,1711.814065574646,-1164.497968404
4,365.24389648437494,1436.4993658905032,-1129.77380752
5,169.06600646972657,830.1908312740326,-1134.95483929
6,111.97795715332029,480.65062599754333,-1074.78452488
7,92.68394012451172,286.16067518329623,-1054.1500947000002
8,64.58283081054687,219.70301240921017,-1031.34867669
9,58.45397338867187,154.74427421951293,-927.470075746
10,46.82893371582031,106.86627888584135,-845.4697997599999
11,46.00159530639648,99.59848145294188,-759.332782842
12,49.21552200317383,106.65204053354265,-642.440557218
13,56.02553405761719,118.53220757865905,-462.32989789199996
14,66.90155944824218,140.91556328201293,-308.312972188
15,51.517826080322266,113.84686341857909,-226.661708886
16,22.059333419799806,54.350136370539666,-189.732464742
17,11.351491737365723,27.505981630146504,-191.92016009
18,8.498161125183106,17.776245470285414,-185.339359838
19,5.661968660354614,12.757342820644377,-155.649033662
20,3.827850484848022,9.536973961025476,-156.701055586
21,3.4069242954254157,7.360091076135636,-152.395362598
22,4.228626680374145,7.483232274122535,-165.02873790799998
23,3.215077018737793,5.354932992883026,-156.560768876
