-152.85035499999998,222.55964436509004
-681.0342398,342.28067303998125
-193.2057836,122.31109096297752
-1008.7757945000001,338.2883598912884

-188.64669450000002,107.33240643874801
-399.3238412,336.4372548874848
-451.8313749,372.9224126397681
-1008.5577401999999,338.5155174088863

-166.1413369,103.12103709217932
-440.82527170000003,294.90103582196406
-201.86106750000002,167.6660513284003
-1009.5065312999999,339.76356010991844

-264.688465,220.29200584645216
-714.8261949,330.5927494985959
-199.21995629999998,102.19492132946839
-1080.0487479,24.275142128100207

-178.78035770000002,114.79890604113521
-331.19157800000005,235.69653385348371
-339.7888299,141.2869684294236
-1027.4737197999998,343.30990627703676

