,0.1,0.2,0.3
0,3.1326639175415045,13.37290408180952,-200.0
1,1.6724600076675413,6.952471261388062,-200.0
2,0.8836399197578428,3.1481669080704453,-200.0
3,0.5023289144039154,1.4651278421908616,-200.0
4,0.2711417555809018,0.7351882838010788,-200.0
5,0.14811047464609117,0.3531383979666976,-200.0
6,0.07962297052144977,0.18501890137568092,-200.0
7,0.035410545021295384,0.10136511180959615,-200.0
8,0.0192776881158349,0.059076142651121905,-200.0
9,0.01005103234201638,0.03177937988066102,-200.0
10,0.003987374156713221,0.01665920447735094,-200.0
11,0.00411726804450132,0.01336186607381066,-200.0
12,-0.0043244274798779,0.005650894523528181,-199.974
13,0.00130714979022724,0.0312194123642487,-199.74400000000003
14,0.10610052172560239,0.24357201796712308,-198.48000000000002
15,0.19122613099170838,0.498541192408798,-196.43599999999998
16,0.32917004047194487,0.8120380281556119,-193.986
17,0.4396316271275282,0.8635602365499043,-191.85199999999998
18,0.30367662310600274,0.8486514471667919,-189.58999999999997
19,0.27524436821695397,0.6300217501594038,-187.678
20,0.2836648051219525,0.5326343655849188,-185.342
21,0.33251150814467106,0.5730393093127608,-184.7
22,0.1690314706182107,0.4451328731724854,-180.68
23,0.1742247884278185,0.45484754767059726,-177.59199999999998
