0.06679331511259079,0.08695530891418457,0.13360528647899628,0.10790643095970154
0.08627870678901672,0.09368350356817245,0.1616780161857605,0.13223901391029358
0.07649510353803635,0.10162544250488281,0.1402749866247177,0.11862990260124207
0.07704287767410278,0.10178199410438538,0.13538263738155365,0.11602327227592468
0.073154516518116,0.0916217491030693,0.15791162848472595,0.12741267681121826
0.0793410912156105,0.1032356321811676,0.154539555311203,0.13003307580947876
0.07046390324831009,0.10259886085987091,0.16374197602272034,0.1313675045967102
0.0723993331193924,0.09364891052246094,0.13326124846935272,0.1125093623995781
0.07351350039243698,0.10754203051328659,0.1619632989168167,0.13151691854000092
0.07723285257816315,0.09874089807271957,0.1677413135766983,0.13349831104278564
0.06238170340657234,0.09144856780767441,0.1423325091600418,0.1124943345785141
0.0771663635969162,0.10436860471963882,0.15579698979854584,0.12842842936515808
0.06954444199800491,0.10331376641988754,0.1645265370607376,0.13044415414333344
0.098615862429142,0.1043679267168045,0.17694683372974396,0.14518573880195618
0.08649469912052155,0.10938388854265213,0.17231935262680054,0.14034289121627808
0.0846056267619133,0.11299999803304672,0.19042867422103882,0.15091431140899658
0.0800459161400795,0.10777132213115692,0.1849917322397232,0.14417299628257751
0.0877293199300766,0.10384545475244522,0.18763259053230286,0.14892539381980896
0.08320025354623795,0.11197603493928909,0.22151175141334534,0.1686844676733017
0.08159267157316208,0.09694536030292511,0.21116362512111664,0.15875251591205597
0.08177442103624344,0.08856917172670364,0.1953762173652649,0.14545883238315582
nan,nan,nan,tensor(nan)
