,0.1,0.2,0.3
0,2128.1082275390627,6902.171708374022,-1170.207545476
1,1856.7612792968748,5721.3701048584,-1160.549991718
2,1612.9108154296875,4931.383774414063,-1115.67668303
3,1185.38447265625,3984.234614105226,-1166.388265444
4,1184.007666015625,3862.6915769653315,-1132.932135278
5,839.2576782226563,3030.4511349792483,-1150.111029706
6,763.9176879882814,2630.6007132110594,-1083.017129382
7,517.5060363769531,1843.4924670791625,-1094.2667604100002
8,432.3800903320312,1609.5136365280152,-1117.587357586
9,383.54961547851565,1418.9433813323974,-1070.9551660999998
10,214.3740692138672,905.4860019912719,-1051.26876224
11,121.45568542480467,566.2659310150146,-1036.70938264
12,121.54982452392579,437.71386890792843,-978.911645898
13,125.36242065429687,315.06832442855836,-915.3257147240001
14,109.43006591796876,256.88667566680897,-851.130172382
15,85.71718368530273,210.0703677358627,-784.028338314
16,73.15855560302735,174.95627353668215,-696.18170816
17,74.98600006103516,171.9033699588776,-603.12838684
18,98.55421752929688,193.61892292118074,-454.035667656
19,101.35557708740235,231.91992049980163,-283.986976266
20,108.45532989501953,202.73570934057233,-213.71783237800003
21,56.60092544555664,127.70514886760711,-184.31865581000002
22,36.58485717773438,79.09824600672722,-192.54665303800002
23,24.06950454711914,60.61477553629876,-172.41203229799999
