-88.1159763,81.1755811517221
-594.431562,332.59292200419895
-205.87083130000002,132.23360274444164
-1025.4381541999999,343.0706803822589

-188.4461477,104.45889562320527
-485.1013184999999,367.0370129343612
-226.93577459999997,208.26620923147587
-1013.9199867,339.3945820751972

-167.81632240000002,104.57927781901677
-467.9182665,315.3040708169395
-203.57927959999998,169.2460234197865
-996.6873454000003,334.9941140164653

-180.25925360000002,93.81500485762056
-627.0145661999999,357.7588358467651
-211.3933915,112.84099953099654
-1091.9077306,31.055099110004296

