-87.8308766,80.71328765165713
-542.1159324,287.501626788448
-205.2589261,131.40602669890984
-1033.6735466,345.61370067672556

-192.87707169999996,116.16425994825164
-407.6192665,345.57338801377745
-226.51717639999998,207.78290771400276
-997.6690166000001,334.7532593324569

-167.2468837,103.70709960853742
-495.83730670000006,345.27285627042465
-204.3984036,170.39876495183975
-991.6492374,334.1591536197373

-219.92729070000001,135.94029267163518
-547.4728655,368.90744160655726
-211.3692639,112.52542434659892
-1093.5273949,31.801068457219966

-177.5403106,113.9276952703546
-334.83148360000007,242.2749264877253
-338.5196649,139.87565511888747
-1034.1459202,346.09972112911896

