,0.1,0.2,0.3
0,629.7155395507813,2792.253967895508,-1183.0847697699999
1,348.2297180175782,1501.3176804885866,-1187.083162198
2,142.1084243774414,777.9804282245636,-1130.607547198
3,40.39703521728515,258.6105014681816,-1168.077739418
4,34.57391700744629,155.10181559610368,-1107.4108322900001
5,25.98834800720215,76.24159166955948,-1058.915498852
6,18.104548835754393,43.854069421529765,-940.6373035319999
7,21.91645355224609,46.07664724111557,-845.67183839
8,20.47081642150879,45.12038959193231,-766.934258184
9,21.26185417175293,44.133192325353626,-600.221889496
10,21.448572158813477,44.37352335882187,-420.02826816
11,21.259930610656742,44.46602222061158,-281.694706056
12,9.92465353012085,23.56433135420084,-211.16179658
13,3.581510066986084,7.32404812335968,-184.60219546399998
14,2.2124760508537293,4.31279243555665,-166.896123004
15,1.7580096125602722,3.454682289600372,-168.53896122000003
16,0.9067734122276306,2.9461496417298907,-157.224333532
17,0.9086424827575683,2.44514783282578,-174.656270858
18,0.6681421279907225,1.7240179753638802,-164.30099371400001
19,0.7462335288524627,1.529344163154252,-144.756073108
20,0.45778508186340316,1.1475666933907194,-150.1622981
21,0.4131597161293028,1.0889365834714844,-142.426577018
22,0.7599910557270051,1.2980656900117173,-160.599497104
23,0.609470647573471,0.848773930815514,-152.543001484
