,0.1,0.2,0.3
0,1381.4560546875,4944.126494476319,-1173.6768429979998
1,1030.993005371094,3576.679646087647,-1163.2503600759999
2,755.7769775390625,2649.11186138916,-1117.660468272
3,432.11660156249997,1738.3985587997436,-1167.029346552
4,363.8520935058594,1448.8300229644774,-1125.395125194
5,168.88170166015627,815.6469935760498,-1132.926899172
6,109.64229888916017,464.5671152286529,-1072.3483509860002
7,90.36210784912109,274.1448697080612,-1050.1150048640002
8,67.6790672302246,213.63672170352936,-1022.662134834
9,60.79939270019531,155.13132716846465,-930.4591851320001
10,43.3062629699707,101.46167954730988,-847.8637288580001
11,42.3904640197754,96.52091458320616,-766.22311511
12,44.41883621215821,96.70181056261063,-649.12781714
13,57.669686889648446,118.77470429706574,-475.05313215800004
14,67.3636085510254,142.49000283432005,-305.357694932
15,55.07383728027344,121.19825321674347,-217.439551296
16,20.808528709411622,52.79308681130409,-186.64398122400002
17,10.529126644134521,26.68932709121704,-191.81111491400006
18,7.043845558166504,17.722260779082774,-179.627012128
19,4.781642627716064,11.934134657680987,-153.94509275
20,3.896592617034912,9.498287168949844,-157.586606218
21,2.7819976329803464,6.921782602861523,-150.549262582
22,4.198192930221557,7.198931860387326,-162.61137738999997
23,3.719184017181396,4.577937416493893,-155.814871994
